"Date Time, GMT-10:00",Low Range,High Range,"Temp, °C ",Specific Conductance
06/28/25 7:40:00 PM,4223.9,4306.2,29.29,3880.6
06/28/25 7:50:00 PM,4205,4289.1,29.19,3872.9
06/28/25 8:00:00 PM,4176.8,4258.9,29.09,3853.2
06/28/25 8:10:00 PM,4179.5,4262.8,29.08,3857.5
06/28/25 8:20:00 PM,4182.8,4266.8,29.03,3864.9
06/28/25 8:30:00 PM,4182.8,4266.1,28.99,3867.3
06/28/25 8:40:00 PM,4172.8,4256.3,28.96,3860.7
06/28/25 8:50:00 PM,4157.4,4240.5,28.88,3852.5
06/28/25 9:00:00 PM,4149.3,4232.6,28.82,3849.9
06/28/25 9:10:00 PM,4147.3,4228.7,28.8,3847.8
06/28/25 9:20:00 PM,4145.3,4228,28.76,3850.2
06/28/25 9:30:00 PM,4139.3,4219.5,28.7,3847.1
06/28/25 9:40:00 PM,4137.3,4218.2,28.66,3848.9
06/28/25 9:50:00 PM,4141.3,4222.8,28.65,3853.9
06/28/25 10:00:00 PM,4149.3,4232.6,28.64,3863.5
06/28/25 10:10:00 PM,4151.3,4233.9,28.61,3867
06/28/25 10:20:00 PM,4145.3,4227.4,28.55,3865.7
06/28/25 10:30:00 PM,4137.3,4219.5,28.51,3861.5
06/28/25 10:40:00 PM,4127.2,4209,28.44,3857.3
06/28/25 10:50:00 PM,4064.5,4148.8,28.41,3804.4
06/28/25 11:00:00 PM,4107.9,4189.4,28.35,3846.2
06/28/25 11:10:00 PM,4099.9,4182.2,28.28,3845
06/28/25 11:20:00 PM,4099.9,4180.2,28.24,3846.2
06/28/25 11:30:00 PM,4097.9,4179.6,28.18,3850.2
06/28/25 11:40:00 PM,4097.9,4177.6,28.12,3853
06/28/25 11:50:00 PM,4093.8,4175,28.08,3853.7
06/29/25 12:00:00 AM,4087.8,4167.8,28.03,3850.9
06/29/25 12:10:00 AM,4079.9,4160.6,27.97,3848.9
06/29/25 12:20:00 AM,4075.9,4158,27.94,3848.8
06/29/25 12:30:00 AM,4070.5,4151.4,27.89,3846.5
06/29/25 12:40:00 AM,4060.5,4142.3,27.86,3840.4
06/29/25 12:50:00 AM,4051.2,4132.5,27.8,3835.9
06/29/25 1:00:00 AM,4045.3,4125.9,27.76,3832.9
06/29/25 1:10:00 AM,4039.3,4121.4,27.72,3831.7
06/29/25 1:20:00 AM,4037.3,4120.1,27.69,3832.8
06/29/25 1:30:00 AM,4033.3,4116.8,27.64,3833.6
06/29/25 1:40:00 AM,4031.3,4114.2,27.6,3834.3
06/29/25 1:50:00 AM,4030,4110.9,27.56,3834.3
06/29/25 2:00:00 AM,4026,4107.7,27.52,3834.4
06/29/25 2:10:00 AM,4022,4103.1,27.49,3832.4
06/29/25 2:20:00 AM,4016.1,4099.2,27.46,3831.1
06/29/25 2:30:00 AM,4012.7,4093.9,27.43,3828.4
06/29/25 2:40:00 AM,4010.1,4092.6,27.43,3827.2
06/29/25 2:50:00 AM,4010.8,4090.7,27.4,3827.7
06/29/25 3:00:00 AM,4004.8,4087.4,27.34,3829.3
06/29/25 3:10:00 AM,3995.5,4077.6,27.29,3823.9
06/29/25 3:20:00 AM,3993.5,4074.4,27.27,3822.5
06/29/25 3:30:00 AM,3987.6,4068.5,27.2,3822.4
06/29/25 3:40:00 AM,3981.6,4063.9,27.2,3818
06/29/25 3:50:00 AM,3981.6,4063.9,27.19,3818.8
06/29/25 4:00:00 AM,3979.6,4061.3,27.15,3819.4
06/29/25 4:10:00 AM,3978.3,4060,27.14,3818.9
06/29/25 4:20:00 AM,3976.3,4056.8,27.12,3817.5
06/29/25 4:30:00 AM,3972.4,4054.2,27.08,3818.1
06/29/25 4:40:00 AM,3970.4,4051.6,27.07,3816.4
06/29/25 4:50:00 AM,3970.4,4050.9,27.06,3816.5
06/29/25 5:00:00 AM,3968.4,4048.3,27.03,3816.4
06/29/25 5:10:00 AM,3965.1,4045.1,26.98,3817.2
06/29/25 5:20:00 AM,3959.2,4039.8,26.94,3815.3
06/29/25 5:30:00 AM,3955.2,4038.5,26.92,3815.6
06/29/25 5:40:00 AM,3957.2,4037.9,26.92,3815
06/29/25 5:50:00 AM,3955.2,4037.2,26.89,3816.7
06/29/25 6:00:00 AM,3953.2,4035.3,26.88,3815.7
06/29/25 6:10:00 AM,3953.2,4034.6,26.87,3815.7
06/29/25 6:20:00 AM,3949.9,4031.4,26.85,3814.3
06/29/25 6:30:00 AM,3949.9,4029.4,26.81,3815.5
06/29/25 6:40:00 AM,3946,4027.5,26.78,3816
06/29/25 6:50:00 AM,3942,4025.5,26.77,3814.9
06/29/25 7:00:00 AM,3944,4024.2,26.76,3814.4
06/29/25 7:10:00 AM,3944,4024.9,26.76,3815
06/29/25 7:20:00 AM,3940.7,4022.9,26.78,3811.5
06/29/25 7:30:00 AM,3938.7,4019,26.77,3808.6
06/29/25 7:40:00 AM,3936.7,4016.4,26.78,3805.3
06/29/25 7:50:00 AM,3917,3997.5,26.77,3788.2
06/29/25 8:00:00 AM,3946,4027.5,26.73,3819.7
06/29/25 8:10:00 AM,3942.7,4024.2,26.75,3815
06/29/25 8:20:00 AM,3931.5,4013.8,26.82,3799.6
06/29/25 8:30:00 AM,3930.2,4010.6,26.8,3798.1
06/29/25 8:40:00 AM,3940.7,4023.6,26.77,3812.8
06/29/25 8:50:00 AM,3949.9,4032,26.78,3819.9
06/29/25 9:00:00 AM,3948,4030.1,26.8,3816.5
06/29/25 9:10:00 AM,3940.7,4021.6,26.82,3806.9
06/29/25 9:20:00 AM,3936.7,4019,26.85,3802.1
06/29/25 9:30:00 AM,3936.7,4021,26.88,3801.6
06/29/25 9:40:00 AM,3942.7,4026.2,26.97,3799.5
06/29/25 9:50:00 AM,3955.9,4039.2,27.04,3806.3
06/29/25 10:00:00 AM,3967.1,4049.6,27.14,3808.3
06/29/25 10:10:00 AM,3974.4,4058.7,27.2,3812.1
06/29/25 10:20:00 AM,3982.3,4066.6,27.33,3809.4
06/29/25 10:30:00 AM,3997.5,4080.2,27.46,3812
06/29/25 10:40:00 AM,4016.1,4099.8,27.67,3814
06/29/25 10:50:00 AM,4024,4109,27.76,3815.6
06/29/25 11:00:00 AM,4041.3,4125.3,27.92,3818.4
06/29/25 11:10:00 AM,4049.2,4133.1,28.02,3817.9
06/29/25 11:20:00 AM,4062.5,4146.9,28.15,3820.6
06/29/25 11:30:00 AM,4068.5,4152.7,28.22,3820.5
06/29/25 11:40:00 AM,4076.5,4159.3,28.38,3814.3
06/29/25 11:50:00 AM,4097.9,4180.2,28.56,3819.7
06/29/25 12:00:00 PM,4109.9,4193.3,28.73,3818.6
06/29/25 12:10:00 PM,4129.2,4213,28.93,3821.3
06/29/25 12:20:00 PM,4137.3,4222.1,29.03,3821.9
06/29/25 12:30:00 PM,4151.3,4235.3,29.22,3819.4
06/29/25 12:40:00 PM,4169.4,4253,29.4,3821.7
06/29/25 12:50:00 PM,4183.5,4266.1,29.52,3824.4
06/29/25 1:00:00 PM,4215.8,4298.3,29.72,3838.1
06/29/25 1:10:00 PM,4217.8,4301.6,29.81,3834.2
06/29/25 1:20:00 PM,4229.9,4314.7,29.91,3838.3
06/29/25 1:30:00 PM,4248.1,4333.8,30.08,3842.5
06/29/25 1:40:00 PM,4252.2,4336.5,30.13,3841.1
06/29/25 1:50:00 PM,4263,4346.3,30.25,3840.8
06/29/25 2:00:00 PM,4269.1,4352.9,30.35,3839.1
06/29/25 2:10:00 PM,4279.2,4362.1,30.4,3843.4
06/29/25 2:20:00 PM,4298.2,4380.6,30.5,3852.2
06/29/25 2:30:00 PM,4300.2,4385.2,30.55,3852.4
06/29/25 2:40:00 PM,4298.2,4381.3,30.52,3851.2
06/29/25 2:50:00 PM,4302.2,4384.6,30.59,3848.9
06/29/25 3:00:00 PM,4306.3,4388.5,30.66,3847
06/29/25 3:10:00 PM,4318.5,4402.4,30.76,3851.7
06/29/25 3:20:00 PM,4327.3,4411,30.87,3851
06/29/25 3:30:00 PM,4325.3,4407.7,30.85,3849.6
06/29/25 3:40:00 PM,4323.3,4407.7,30.83,3851.1
06/29/25 3:50:00 PM,4316.5,4400.4,30.81,3846.1
06/29/25 4:00:00 PM,4323.3,4405,30.85,3847.1
06/29/25 4:10:00 PM,4327.3,4410.3,30.88,3849.5
06/29/25 4:20:00 PM,4329.4,4412.9,30.93,3848
06/29/25 4:30:00 PM,4323.3,4405.7,30.88,3845.4
06/29/25 4:40:00 PM,4323.3,4405.7,30.88,3845.4
06/29/25 4:50:00 PM,4316.5,4401.1,30.87,3842.1
06/29/25 5:00:00 PM,4323.3,4406.3,30.87,3846.6
06/29/25 5:10:00 PM,4312.4,4397.1,30.83,3841.6
06/29/25 5:20:00 PM,4308.3,4391.8,30.82,3837.6
06/29/25 5:30:00 PM,4296.1,4380.6,30.73,3834.5
06/29/25 5:40:00 PM,4293.4,4378,30.72,3833
06/29/25 5:50:00 PM,4283.3,4367.4,30.66,3828.1
06/29/25 6:00:00 PM,4265,4349.6,30.59,3817.7
06/29/25 6:10:00 PM,4265,4349.6,30.54,3821.3
06/29/25 6:20:00 PM,4256.2,4341.7,30.5,3817.3
06/29/25 6:30:00 PM,4240,4324.6,30.41,3808.9
06/29/25 6:40:00 PM,4232,4317.4,30.36,3806.3
06/29/25 6:50:00 PM,4215.8,4299.6,30.3,3795
06/29/25 7:00:00 PM,4217.8,4302.2,30.24,3801.7
06/29/25 7:10:00 PM,4209.7,4294.4,30.19,3798.5
06/29/25 7:20:00 PM,4199.6,4284.5,30.09,3797.1
06/29/25 7:30:00 PM,4191.6,4274,30.08,3788.6
06/29/25 7:40:00 PM,4189.6,4274.6,30.03,3792.8
06/29/25 7:50:00 PM,4191.6,4274.6,29.98,3796.5
06/29/25 8:00:00 PM,4187.6,4272,29.93,3797.8
06/29/25 8:10:00 PM,4183.5,4268.7,29.88,3798.6
06/29/25 8:20:00 PM,4161.4,4245.1,29.81,3782.8
06/29/25 8:30:00 PM,4165.4,4247.7,29.77,3788
06/29/25 8:40:00 PM,4143.3,4227.4,29.72,3773.6
06/29/25 8:50:00 PM,4121.9,4203.1,29.62,3759.3
06/29/25 9:00:00 PM,4101.9,4184.1,29.55,3747.4
06/29/25 9:10:00 PM,4101.9,4184.1,29.54,3748.1
06/29/25 9:20:00 PM,4109.9,4192.7,29.49,3759.5
06/29/25 9:30:00 PM,4099.9,4181.5,29.43,3753.9
06/29/25 9:40:00 PM,4115.9,4198.6,29.44,3768.5
06/29/25 9:50:00 PM,4105.9,4188.1,29.35,3765.7
06/29/25 10:00:00 PM,4101.9,4185.5,29.31,3766.3
06/29/25 10:10:00 PM,4091.8,4175,29.27,3759.8
06/29/25 10:20:00 PM,4095.8,4177.6,29.24,3764.4
06/29/25 10:30:00 PM,4091.8,4174.3,29.19,3765.1
06/29/25 10:40:00 PM,4095.8,4178.3,29.15,3771.7
06/29/25 10:50:00 PM,4103.9,4186.8,29.15,3779.3
06/29/25 11:00:00 PM,4109.9,4194,29.1,3789.6
06/29/25 11:10:00 PM,4105.9,4188.7,29.06,3787.7
06/29/25 11:20:00 PM,4109.2,4191.3,29.06,3790.1
06/29/25 11:30:00 PM,4097.9,4180.9,28.99,3785.9
06/29/25 11:40:00 PM,4103.9,4187.4,28.98,3792.5
06/29/25 11:50:00 PM,4099.9,4181.5,28.93,3790.9
06/30/25 12:00:00 AM,4089.8,4173,28.87,3787.7
06/30/25 12:10:00 AM,4089.8,4173.7,28.86,3789.1
06/30/25 12:20:00 AM,4093.8,4176.3,28.83,3793.7
06/30/25 12:30:00 AM,4091.8,4174.3,28.78,3795.6
06/30/25 12:40:00 AM,4062.5,4147.5,28.72,3775.7
06/30/25 12:50:00 AM,4055.2,4140.3,28.69,3771.4
06/30/25 1:00:00 AM,4051.2,4134.4,28.64,3769.7
06/30/25 1:10:00 AM,4039.3,4122,28.57,3763.7
06/30/25 1:20:00 AM,4030,4113.5,28.55,3757.4
06/30/25 1:30:00 AM,4030,4112.2,28.52,3758.4
06/30/25 1:40:00 AM,4032,4115.5,28.51,3762.2
06/30/25 1:50:00 AM,4032,4114.2,28.48,3763.2
06/30/25 2:00:00 AM,4032,4115.5,28.46,3765.9
06/30/25 2:10:00 AM,4034,4116.1,28.41,3770.2
06/30/25 2:20:00 AM,4041.3,4124,28.4,3778.2
06/30/25 2:30:00 AM,4047.3,4130.5,28.39,3784.8
06/30/25 2:40:00 AM,4054.6,4136.4,28.36,3792.5
06/30/25 2:50:00 AM,4052.6,4136.4,28.33,3794.8
06/30/25 3:00:00 AM,4052.6,4135.7,28.29,3797.1
06/30/25 3:10:00 AM,4049.2,4133.8,28.25,3798.4
06/30/25 3:20:00 AM,4047.3,4130.5,28.22,3797.6
06/30/25 3:30:00 AM,4045.3,4127.9,28.17,3799
06/30/25 3:40:00 AM,4043.3,4125.3,28.14,3798.9
06/30/25 3:50:00 AM,4039.3,4120.7,28.1,3797.7
06/30/25 4:00:00 AM,4035.3,4118.1,28.08,3796.8
06/30/25 4:10:00 AM,4030,4113.5,28.03,3796.4
06/30/25 4:20:00 AM,4024,4107.7,27.97,3795.6
06/30/25 4:30:00 AM,4022,4103.7,27.94,3794.1
06/30/25 4:40:00 AM,4012.1,4096.6,27.88,3792.1
06/30/25 4:50:00 AM,4010.1,4093.9,27.87,3790.4
06/30/25 5:00:00 AM,4006.8,4090.7,27.85,3788.9
06/30/25 5:10:00 AM,4004.8,4088.1,27.82,3788.8
06/30/25 5:20:00 AM,4000.8,4084.8,27.8,3787.2
06/30/25 5:30:00 AM,4000.8,4083.5,27.76,3789.1
06/30/25 5:40:00 AM,4000.8,4082.9,27.75,3789.2
06/30/25 5:50:00 AM,3996.8,4081.6,27.72,3790.3
06/30/25 6:00:00 AM,3996.8,4078.9,27.7,3789.3
06/30/25 6:10:00 AM,3994.9,4078.3,27.69,3789.5
06/30/25 6:20:00 AM,3992.9,4075,27.65,3789.5
06/30/25 6:30:00 AM,3989.6,4073.1,27.64,3788.4
06/30/25 6:40:00 AM,3989.6,4071.1,27.62,3788.1
06/30/25 6:50:00 AM,3985.6,4067.9,27.59,3787.4
06/30/25 7:00:00 AM,3983.6,4065.3,27.59,3784.9
06/30/25 7:10:00 AM,3981.6,4063.9,27.59,3783.6
06/30/25 7:20:00 AM,3980.3,4060.7,27.56,3782.9
06/30/25 7:30:00 AM,3980.3,4062,27.56,3784.1
06/30/25 7:40:00 AM,3978.3,4059.4,27.56,3781.7
06/30/25 7:50:00 AM,3967.1,4047,27.57,3769.3
06/30/25 8:00:00 AM,3973,4053.5,27.54,3777.6
06/30/25 8:10:00 AM,3973,4053.5,27.54,3777.6
06/30/25 8:20:00 AM,3971.1,4052.9,27.55,3776.3
06/30/25 8:30:00 AM,3965.8,4047,27.57,3769.2
06/30/25 8:40:00 AM,3965.8,4049,27.56,3771.8
06/30/25 8:50:00 AM,3965.8,4047.7,27.54,3772.1
06/30/25 9:00:00 AM,3963.8,4046.4,27.55,3770.1
06/30/25 9:10:00 AM,3959.8,4042.4,27.56,3765.6
06/30/25 9:20:00 AM,3961.8,4043.7,27.56,3766.8
06/30/25 9:30:00 AM,3965.8,4049,27.57,3770.9
06/30/25 9:40:00 AM,3963.8,4046.4,27.62,3764.7
06/30/25 9:50:00 AM,3963.8,4045.7,27.66,3760.9
06/30/25 10:00:00 AM,3963.8,4047,27.69,3759.8
06/30/25 10:10:00 AM,3955.9,4037.9,27.7,3750.6
06/30/25 10:20:00 AM,3963.8,4047,27.71,3758.3
06/30/25 10:30:00 AM,3973,4056.8,27.8,3760.5
06/30/25 10:40:00 AM,3975,4057.4,27.86,3756.5
06/30/25 10:50:00 AM,3977,4058.7,27.92,3753.1
06/30/25 11:00:00 AM,3988.2,4072.4,28.08,3753.6
06/30/25 11:10:00 AM,4003.5,4086.8,28.19,3758.5
06/30/25 11:20:00 AM,4014.7,4099.8,28.31,3761.4
06/30/25 11:30:00 AM,4026.7,4110.3,28.45,3760.4
06/30/25 11:40:00 AM,4032,4116.1,28.5,3761.9
06/30/25 11:50:00 AM,4043.9,4127.9,28.67,3759.9
06/30/25 12:00:00 PM,4057.2,4141,28.85,3758.3
06/30/25 12:10:00 PM,4074.5,4157.3,29.04,3758.9
06/30/25 12:20:00 PM,4088.5,4169.7,29.17,3760.3
06/30/25 12:30:00 PM,4094.5,4176.9,29.25,3760.8
06/30/25 12:40:00 PM,4105.9,4190,29.38,3762.9
06/30/25 12:50:00 PM,4109.9,4194,29.46,3760.5
06/30/25 1:00:00 PM,4117.9,4199.2,29.55,3758.5
06/30/25 1:10:00 PM,4121.9,4206.4,29.61,3760.5
06/30/25 1:20:00 PM,4125.9,4209,29.65,3759.8
06/30/25 1:30:00 PM,4137.9,4222.8,29.75,3764.7
06/30/25 1:40:00 PM,4147.3,4232,29.89,3762.5
06/30/25 1:50:00 PM,4153.3,4237.2,29.89,3767.1
06/30/25 2:00:00 PM,4163.4,4246.4,29.98,3768.6
06/30/25 2:10:00 PM,4167.4,4251,30.03,3769
06/30/25 2:20:00 PM,4169.4,4254.9,30.07,3769.5
06/30/25 2:30:00 PM,4163.4,4248.4,30.01,3768.1
06/30/25 2:40:00 PM,4163.4,4247.7,29.99,3768.9
06/30/25 2:50:00 PM,4159.4,4241.8,29.96,3765.9
06/30/25 3:00:00 PM,4155.3,4239.2,29.91,3767.2
06/30/25 3:10:00 PM,4147.3,4232,29.87,3763.8
06/30/25 3:20:00 PM,4137.3,4222.1,29.81,3759.4
06/30/25 3:30:00 PM,4139.3,4222.8,29.76,3763.7
06/30/25 3:40:00 PM,4127.9,4212.3,29.72,3757.2
06/30/25 3:50:00 PM,4131.2,4215.6,29.68,3763.1
06/30/25 4:00:00 PM,4129.9,4213.6,29.67,3762
06/30/25 4:10:00 PM,4123.9,4207.7,29.66,3757.5
06/30/25 4:20:00 PM,4127.2,4211.7,29.68,3759.5
06/30/25 4:30:00 PM,4123.9,4207.7,29.68,3755.9
06/30/25 4:40:00 PM,4117.9,4201.8,29.66,3752.1
06/30/25 4:50:00 PM,4115.9,4200.5,29.68,3749.5
06/30/25 5:00:00 PM,4111.9,4195.9,29.65,3747.5
06/30/25 5:10:00 PM,4109.9,4194,29.65,3745.8
06/30/25 5:20:00 PM,4103.9,4188.1,29.6,3744.2
06/30/25 5:30:00 PM,4105.9,4189.4,29.6,3745.3
06/30/25 5:40:00 PM,4099.9,4184.1,29.55,3744.3
06/30/25 5:50:00 PM,4099.9,4182.8,29.52,3745.3
06/30/25 6:00:00 PM,4084.5,4167.8,29.48,3734.8
06/30/25 6:10:00 PM,4076.5,4158.6,29.45,3728.7
06/30/25 6:20:00 PM,4071.2,4156,29.43,3727.8
06/30/25 6:30:00 PM,4074.5,4159.3,29.41,3732.2
06/30/25 6:40:00 PM,4076.5,4159.3,29.38,3734.4
06/30/25 6:50:00 PM,4074.5,4159.3,29.33,3738.1
06/30/25 7:00:00 PM,4072.5,4156,29.28,3738.8
06/30/25 7:10:00 PM,4068.5,4152.1,29.23,3739
06/30/25 7:20:00 PM,4070.5,4153.4,29.2,3742.3
06/30/25 7:30:00 PM,4062.5,4146.9,29.14,3740.9
06/30/25 7:40:00 PM,4051.2,4135.7,29.09,3734.5
06/30/25 7:50:00 PM,4043.3,4125.9,29.04,3729.3
06/30/25 8:00:00 PM,4020.7,4104.4,28.98,3714.3
06/30/25 8:10:00 PM,4007.4,4092,28.92,3707.4
06/30/25 8:20:00 PM,4011.4,4095.3,28.88,3713.3
06/30/25 8:30:00 PM,4008.8,4092,28.85,3712.5
06/30/25 8:40:00 PM,4003.5,4088.1,28.81,3711.9
06/30/25 8:50:00 PM,4003.5,4084.2,28.77,3711.3
06/30/25 9:00:00 PM,3990.2,4072.4,28.7,3705.7
06/30/25 9:10:00 PM,3963.8,4047,28.62,3688.5
06/30/25 9:20:00 PM,3954.6,4037.2,28.6,3681
06/30/25 9:30:00 PM,3943.3,4025.5,28.56,3673.2
06/30/25 9:40:00 PM,3945.3,4028.8,28.57,3675.5
06/30/25 9:50:00 PM,3946.6,4029.4,28.52,3679.7
06/30/25 10:00:00 PM,3971.1,4054.8,28.56,3699.9
06/30/25 10:10:00 PM,3984.3,4067.2,28.55,3711.9
06/30/25 10:20:00 PM,4016.7,4099.8,28.52,3743.9
06/30/25 10:30:00 PM,4014.7,4098.5,28.45,3747.9
06/30/25 10:40:00 PM,4010.8,4093.9,28.4,3747.5
06/30/25 10:50:00 PM,4008.8,4091.3,28.36,3748.1
06/30/25 11:00:00 PM,4004.8,4087.4,28.3,3749
06/30/25 11:10:00 PM,4001.5,4086.1,28.25,3751.5
06/30/25 11:20:00 PM,3999.5,4082.9,28.23,3750.1
06/30/25 11:30:00 PM,3995.5,4078.3,28.18,3749.6
06/30/25 11:40:00 PM,3991.6,4075,28.15,3748.8
06/30/25 11:50:00 PM,3987.6,4069.8,28.1,3747.7
07/01/25 12:00:00 AM,3986.3,4068.5,28.09,3747.3
07/01/25 12:10:00 AM,3980.3,4063.9,28.06,3745.3
07/01/25 12:20:00 AM,3978.3,4061.3,28.02,3745.9
07/01/25 12:30:00 AM,3974.4,4058.1,27.99,3745.1
07/01/25 12:40:00 AM,3972.4,4054.2,27.94,3745.3
07/01/25 12:50:00 AM,3969.1,4051.6,27.92,3744.4
07/01/25 1:00:00 AM,3967.1,4049,27.88,3745
07/01/25 1:10:00 AM,3961.2,4043.7,27.83,3743.8
07/01/25 1:20:00 AM,3961.2,4041.8,27.81,3743.5
07/01/25 1:30:00 AM,3957.2,4038.5,27.8,3741.2
07/01/25 1:40:00 AM,3951.9,4034.6,27.76,3740.6
07/01/25 1:50:00 AM,3942.7,4024.2,27.7,3735.5
07/01/25 2:00:00 AM,3936.7,4019,27.65,3734.4
07/01/25 2:10:00 AM,3929.5,4010.6,27.6,3730.3
07/01/25 2:20:00 AM,3922.3,4004.7,27.56,3727.9
07/01/25 2:30:00 AM,3916.3,3997.5,27.54,3722.6
07/01/25 2:40:00 AM,3909.1,3988.4,27.5,3717.1
07/01/25 2:50:00 AM,3905.2,3985.2,27.46,3717.2
07/01/25 3:00:00 AM,3899.9,3980,27.41,3716.1
07/01/25 3:10:00 AM,3853.3,3935.8,27.39,3676.3
07/01/25 3:20:00 AM,3888.7,3968.9,27.36,3709.4
07/01/25 3:30:00 AM,3886.8,3967.6,27.35,3708.9
07/01/25 3:40:00 AM,3885.5,3965.7,27.34,3707.9
07/01/25 3:50:00 AM,3879.6,3959.9,27.29,3706.2
07/01/25 4:00:00 AM,3872.3,3952.1,27.27,3700.4
07/01/25 4:10:00 AM,3854,3932.6,27.22,3685.9
07/01/25 4:20:00 AM,3846.8,3926.1,27.2,3681.2
07/01/25 4:30:00 AM,3842.9,3923.5,27.17,3681
07/01/25 4:40:00 AM,3843.5,3923.5,27.15,3682.5
07/01/25 4:50:00 AM,3846.8,3926.8,27.13,3687.1
07/01/25 5:00:00 AM,3840.9,3921.6,27.08,3685.9
07/01/25 5:10:00 AM,3835.7,3915.1,27.02,3684.3
07/01/25 5:20:00 AM,3779.6,3862,26.98,3637.3
07/01/25 5:30:00 AM,3816.1,3896.9,26.94,3673.1
07/01/25 5:40:00 AM,3814.1,3894.3,26.92,3672.2
07/01/25 5:50:00 AM,3821.3,3900.2,26.93,3676.9
07/01/25 6:00:00 AM,3821.3,3901.5,26.91,3679.7
07/01/25 6:10:00 AM,3823.3,3902.8,26.89,3682.4
07/01/25 6:20:00 AM,3818,3896.9,26.85,3679.8
07/01/25 6:30:00 AM,3816.1,3896.3,26.85,3679.2
07/01/25 6:40:00 AM,3816.1,3896.3,26.81,3682.2
07/01/25 6:50:00 AM,3816.1,3895,26.81,3680.9
07/01/25 7:00:00 AM,3812.2,3891.8,26.8,3678.6
07/01/25 7:10:00 AM,3814.1,3893,26.77,3682
07/01/25 7:20:00 AM,3812.2,3891.1,26.75,3681.7
07/01/25 7:30:00 AM,3808.9,3888.5,26.71,3682.2
07/01/25 7:40:00 AM,3808.9,3887.2,26.71,3681
07/01/25 7:50:00 AM,3794.6,3871.7,26.75,3663.3
07/01/25 8:00:00 AM,3803.7,3880.7,26.72,3674
07/01/25 8:10:00 AM,3806.9,3885.3,26.7,3679.9
07/01/25 8:20:00 AM,3795.2,3874.3,26.75,3665.7
07/01/25 8:30:00 AM,3797.2,3874.9,26.72,3668.5
07/01/25 8:40:00 AM,3805.6,3884,26.72,3677
07/01/25 8:50:00 AM,3805.6,3884.6,26.72,3677.6
07/01/25 9:00:00 AM,3794.6,3874.3,26.75,3665.6
07/01/25 9:10:00 AM,3793.3,3871,26.72,3664.7
07/01/25 9:20:00 AM,3788,3867.8,26.77,3657.9
07/01/25 9:30:00 AM,3786.7,3866.5,26.8,3654.4
07/01/25 9:40:00 AM,3790,3871,26.82,3657.1
07/01/25 9:50:00 AM,3795.2,3874.3,26.87,3656.4
07/01/25 10:00:00 AM,3800.4,3880.1,26.93,3657.4
07/01/25 10:10:00 AM,3806.3,3887.2,27.07,3653.6
07/01/25 10:20:00 AM,3813.5,3895,27.18,3652.7
07/01/25 10:30:00 AM,3825.9,3906.7,27.29,3655.4
07/01/25 10:40:00 AM,3827.8,3907.3,27.39,3648.5
07/01/25 10:50:00 AM,3835,3914.4,27.55,3643.3
07/01/25 11:00:00 AM,3850.1,3931.3,27.73,3645.7
07/01/25 11:10:00 AM,3867.8,3946.9,27.88,3649
07/01/25 11:20:00 AM,3886.1,3966.3,28.03,3655.9
07/01/25 11:30:00 AM,3897.3,3978.7,28.23,3652.5
07/01/25 11:40:00 AM,3908.4,3989.7,28.38,3651.6
07/01/25 11:50:00 AM,3920.9,4002.7,28.49,3655.4
07/01/25 12:00:00 PM,3926.9,4006.6,28.56,3653.8
07/01/25 12:10:00 PM,3934.1,4015.8,28.65,3655.6
07/01/25 12:20:00 PM,3941.4,4022.3,28.76,3653.5
07/01/25 12:30:00 PM,3952.6,4034,28.93,3651.7
07/01/25 12:40:00 PM,3971.7,4052.2,29.1,3655.8
07/01/25 12:50:00 PM,3977.7,4059.4,29.19,3655.7
07/01/25 1:00:00 PM,3984.9,4067.2,29.29,3655.5
07/01/25 1:10:00 PM,3990.9,4072.4,29.36,3655.1
07/01/25 1:20:00 PM,4002.1,4084.2,29.54,3652.7
07/01/25 1:30:00 PM,4009.4,4092,29.61,3654.6
07/01/25 1:40:00 PM,4017.4,4098.5,29.72,3652.4
07/01/25 1:50:00 PM,4032.6,4114.8,29.88,3655.4
07/01/25 2:00:00 PM,4043.9,4124.6,29.98,3656.9
07/01/25 2:10:00 PM,4055.9,4138.4,30.08,3662
07/01/25 2:20:00 PM,4067.2,4150.1,30.2,3663.7
07/01/25 2:30:00 PM,4085.2,4167.8,30.35,3668.5
07/01/25 2:40:00 PM,4094.5,4175.6,30.43,3669.7
07/01/25 2:50:00 PM,4092.5,4173,30.46,3665.2
07/01/25 3:00:00 PM,4092.5,4176.9,30.51,3665
07/01/25 3:10:00 PM,4104.5,4185.5,30.59,3666.9
07/01/25 3:20:00 PM,4106.5,4186.8,30.62,3665.8
07/01/25 3:30:00 PM,4108.5,4191.3,30.67,3666.2
07/01/25 3:40:00 PM,4116.5,4199.2,30.67,3673.1
07/01/25 3:50:00 PM,4115.9,4197.9,30.71,3669.1
07/01/25 4:00:00 PM,4117.9,4201.8,30.75,3669.6
07/01/25 4:10:00 PM,4116.5,4199.2,30.71,3670.1
07/01/25 4:20:00 PM,4129.9,4213,30.73,3680.8
07/01/25 4:30:00 PM,4123.9,4207.1,30.71,3677
07/01/25 4:40:00 PM,4115.9,4197.2,30.67,3671.2
07/01/25 4:50:00 PM,4113.9,4195.3,30.66,3670.2
07/01/25 5:00:00 PM,4108.5,4189.4,30.61,3668.6
07/01/25 5:10:00 PM,4100.5,4183.5,30.55,3667.7
