Plot Title: 21415544,,,,,,,
#,"Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","High Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Specific Conductance, μS/cm (LGR S/N: 21415544)",Coupler Detached (LGR S/N: 21415544),End Of File (LGR S/N: 21415544)
9230,07/02/25 3:10:00 PM,3242,3405,24.69,3428.6,,
9231,07/02/25 3:20:00 PM,3246.3,3415.9,24.66,3441.8,,
9232,07/02/25 3:30:00 PM,3207,3388.4,24.67,3413.3,,
9233,07/02/25 3:40:00 PM,3200.3,3386.5,24.58,3417.9,,
9234,07/02/25 3:50:00 PM,3205.8,3389.7,24.56,3422.6,,
9235,07/02/25 4:00:00 PM,3199.1,3386.5,24.64,3413.6,,
9236,07/02/25 4:10:00 PM,3209.5,3396.1,24.53,3431.2,,
9237,07/02/25 4:20:00 PM,3240.1,3421.6,24.44,3463.6,,
9238,07/02/25 4:30:00 PM,3257.3,3432.5,24.4,3477.6,,
9239,07/02/25 4:40:00 PM,3270.2,3441.5,24.45,3483,,
9240,07/02/25 4:50:00 PM,3272.7,3442.1,24.39,3488.1,,
9241,07/02/25 5:00:00 PM,3289.9,3454.9,24.38,3501.8,,
9242,07/02/25 5:10:00 PM,3298.5,3461.3,24.39,3507.5,,
9243,07/02/25 5:20:00 PM,3311.5,3470.9,24.31,3523.3,,
9244,07/02/25 5:30:00 PM,3328.8,3482.4,24.3,3535.7,,
9245,07/02/25 5:40:00 PM,3346.1,3497.1,24.26,3553.6,,
9246,07/02/25 5:50:00 PM,3362.8,3507.4,24.25,3564.9,,
9247,07/02/25 6:00:00 PM,3375.7,3517,24.24,3575.4,,
9248,07/02/25 6:10:00 PM,3388.8,3525.3,24.24,3583.8,,
9249,07/02/25 6:20:00 PM,3400.5,3535.6,24.22,3595.8,,
9250,07/02/25 6:30:00 PM,3412.9,3545.8,24.21,3607,,
9251,07/02/25 6:40:00 PM,3419.8,3551,24.21,3612.2,,
9252,07/02/25 6:50:00 PM,3429.7,3558,24.21,3619.4,,
9253,07/02/25 7:00:00 PM,3436.6,3563.8,24.18,3627.6,,
9254,07/02/25 7:10:00 PM,3442.8,3567.6,24.18,3631.5,,
9255,07/02/25 7:20:00 PM,3449.6,3572.1,24.17,3636.8,,
9256,07/02/25 7:30:00 PM,3455.8,3578.6,24.17,3643.4,,
9257,07/02/25 7:40:00 PM,3461.4,3583.7,24.17,3648.6,,
9258,07/02/25 7:50:00 PM,3470.2,3590.1,24.16,3655.9,,
9259,07/02/25 8:00:00 PM,3477,3595.2,24.16,3661.1,,
9260,07/02/25 8:10:00 PM,3483.3,3601,24.16,3667,,
9261,07/02/25 8:20:00 PM,3493.9,3611.3,24.16,3677.5,,
9262,07/02/25 8:30:00 PM,3506.3,3622.2,24.15,3689.4,,
9263,07/02/25 8:40:00 PM,3510.1,3626.1,24.16,3692.6,,
9264,07/02/25 8:50:00 PM,3523.2,3637.6,24.16,3704.3,,
9265,07/02/25 9:00:00 PM,3533.2,3647.3,24.15,3715,,
9266,07/02/25 9:10:00 PM,3538.9,3655,24.15,3722.8,,
9267,07/02/25 9:20:00 PM,3548.2,3662.7,24.15,3730.6,,
9268,07/02/25 9:30:00 PM,3557.6,3670.4,24.15,3738.5,,
9269,07/02/25 9:40:00 PM,3569.6,3681.4,24.16,3748.9,,
9270,07/02/25 9:50:00 PM,3574.6,3687.8,24.15,3756.2,,
9271,07/02/25 10:00:00 PM,3582.7,3694.2,24.15,3762.7,,
9272,07/02/25 10:10:00 PM,3592.1,3704.5,24.15,3773.2,,
9273,07/02/25 10:20:00 PM,3600.9,3711,24.15,3779.8,,
9274,07/02/25 10:30:00 PM,3595.3,3705.8,24.13,3776.2,,
9275,07/02/25 10:40:00 PM,3606,3716.1,24.15,3785,,
9276,07/02/25 10:50:00 PM,3615.4,3724.5,24.16,3792.8,,
9277,07/02/25 11:00:00 PM,3619.8,3729.6,24.15,3798.8,,
9278,07/02/25 11:10:00 PM,3617.3,3725.8,24.13,3796.5,,
9279,07/02/25 11:20:00 PM,3615.4,3723.2,24.15,3792.3,,
9280,07/02/25 11:30:00 PM,3608.5,3716.1,24.13,3786.7,,
9281,07/02/25 11:40:00 PM,3592.8,3698.7,24.11,3770.5,,
9282,07/02/25 11:50:00 PM,3582.7,3689.1,24.11,3760.7,,
9283,07/03/25 12:00:00 AM,3577.1,3682,24.09,3755.1,,
9284,07/03/25 12:10:00 AM,3568.9,3673.6,24.06,3748.9,,
9285,07/03/25 12:20:00 AM,3568.9,3672.4,24.07,3746.9,,
9286,07/03/25 12:30:00 AM,3567,3671.7,24.07,3746.2,,
9287,07/03/25 12:40:00 AM,3568.9,3673,24.07,3747.5,,
9288,07/03/25 12:50:00 AM,3567,3671.1,24.08,3744.8,,
9289,07/03/25 1:00:00 AM,3568.9,3671.1,24.08,3744.8,,
9290,07/03/25 1:10:00 AM,3565.8,3668.5,24.08,3742.1,,
9291,07/03/25 1:20:00 AM,3561.4,3664,24.08,3737.5,,
9292,07/03/25 1:30:00 AM,3553.9,3656.3,24.08,3729.7,,
9293,07/03/25 1:40:00 AM,3548.2,3649.8,24.08,3723.1,,
9294,07/03/25 1:50:00 AM,3542.6,3644.1,24.08,3717.2,,
9295,07/03/25 2:00:00 AM,3533.8,3635.1,24.08,3708.1,,
9296,07/03/25 2:10:00 AM,3525.1,3624.8,24.07,3698.4,,
9297,07/03/25 2:20:00 AM,3515.1,3613.9,24.07,3687.2,,
9298,07/03/25 2:30:00 AM,3505.1,3603.6,24.08,3675.9,,
9299,07/03/25 2:40:00 AM,3492,3589.5,24.07,3662.3,,
9300,07/03/25 2:50:00 AM,3483.3,3579.8,24.06,3653.2,,
9301,07/03/25 3:00:00 AM,3475.8,3571.5,24.06,3644.7,,
9302,07/03/25 3:10:00 AM,3466.4,3562.5,24.06,3635.6,,
9303,07/03/25 3:20:00 AM,3457.1,3553.5,24.06,3626.4,,
9304,07/03/25 3:30:00 AM,3448.4,3545.2,24.06,3617.9,,
9305,07/03/25 3:40:00 AM,3437.2,3532.4,24.06,3604.8,,
9306,07/03/25 3:50:00 AM,3401.2,3493.9,24.04,3567.1,,
9307,07/03/25 4:00:00 AM,3401.2,3492.7,24.04,3565.9,,
9308,07/03/25 4:10:00 AM,3398.7,3490.1,24.04,3563.2,,
9309,07/03/25 4:20:00 AM,3388.8,3479.2,24.06,3550.6,,
9310,07/03/25 4:30:00 AM,3382.6,3474.7,24.04,3547.5,,
9311,07/03/25 4:40:00 AM,3373.3,3462.6,24.03,3535.9,,
9312,07/03/25 4:50:00 AM,3363.4,3453.6,24.03,3526.7,,
9313,07/03/25 5:00:00 AM,3343.6,3431.9,24.03,3504.5,,
9314,07/03/25 5:10:00 AM,3326.9,3413.3,24.03,3485.5,,
9315,07/03/25 5:20:00 AM,3312.7,3398,24.02,3470.7,,
9316,07/03/25 5:30:00 AM,3293.6,3378.2,24.03,3449.7,,
9317,07/03/25 5:40:00 AM,3286.2,3369.9,24.02,3442,,
9318,07/03/25 5:50:00 AM,3282.5,3366.7,24.02,3438.7,,
9319,07/03/25 6:00:00 AM,3256.1,3339.9,24.02,3411.3,,
9320,07/03/25 6:10:00 AM,3254.9,3338,24.02,3409.4,,
9321,07/03/25 6:20:00 AM,3241.4,3322.7,24,3395.2,,
9322,07/03/25 6:30:00 AM,3234.6,3315,24.02,3385.9,,
9323,07/03/25 6:40:00 AM,3222.3,3302.3,24.03,3372.2,,
9324,07/03/25 6:50:00 AM,3216.8,3296.6,24.02,3367.1,,
9325,07/03/25 7:00:00 AM,3203.4,3283.2,24.04,3352,,
9326,07/03/25 7:10:00 AM,3204,3281.3,24.04,3350,,
9327,07/03/25 7:20:00 AM,3194.8,3269.8,24.06,3336.9,,
9328,07/03/25 7:30:00 AM,3192.9,3267.9,24.07,3334.2,,
9329,07/03/25 7:40:00 AM,3192.9,3267.9,24.08,3333.5,,
9330,07/03/25 7:50:00 AM,3187.4,3262.2,24.11,3325.6,,
9331,07/03/25 8:00:00 AM,3186.8,3260.9,24.12,3323.5,,
9332,07/03/25 8:10:00 AM,3183.2,3256.4,24.13,3318.2,,
9333,07/03/25 8:20:00 AM,3177.7,3250.1,24.13,3311.8,,
9334,07/03/25 8:30:00 AM,3164.8,3236.7,24.15,3296.7,,
9335,07/03/25 8:40:00 AM,3153.8,3225.3,24.16,3284.4,,
9336,07/03/25 8:50:00 AM,3144.7,3214.5,24.18,3272,,
9337,07/03/25 9:00:00 AM,3147.7,3216.4,24.21,3271.9,,
9338,07/03/25 9:10:00 AM,3146.5,3214.5,24.2,3270.6,,
9339,07/03/25 9:20:00 AM,3153.2,3222.7,24.21,3278.3,,
9340,07/03/25 9:30:00 AM,3160.6,3230.3,24.25,3283.2,,
9341,07/03/25 9:40:00 AM,3172.8,3243.7,24.25,3296.8,,
9342,07/03/25 9:50:00 AM,3189.9,3262.2,24.29,3312.8,,
9343,07/03/25 10:00:00 AM,3208.9,3281.3,24.3,3331.5,,
9344,07/03/25 10:10:00 AM,3234.6,3308.7,24.3,3359.3,,
9345,07/03/25 10:20:00 AM,3243.8,3318.9,24.34,3366.8,,
9346,07/03/25 10:30:00 AM,3264.1,3342.5,24.36,3389.3,,
9347,07/03/25 10:40:00 AM,3273.9,3353.3,24.39,3398.1,,
9348,07/03/25 10:50:00 AM,3258.6,3338,24.4,3381.9,,
9349,07/03/25 11:00:00 AM,3248.1,3327.8,24.44,3368.7,,
9350,07/03/25 11:10:00 AM,3257.9,3341.8,24.48,3380,,
9351,07/03/25 11:20:00 AM,3259.2,3345,24.56,3377.5,,
9352,07/03/25 11:30:00 AM,3270.2,3358.4,24.57,3390.3,,
9353,07/03/25 11:40:00 AM,3280.1,3372.4,24.57,3404.4,,
9354,07/03/25 11:50:00 AM,3282.5,3377.6,24.57,3409.7,,
9355,07/03/25 12:00:00 PM,3289.9,3388.4,24.56,3421.3,,
9356,07/03/25 12:10:00 PM,3325.1,3424.8,24.6,3455.1,,
9357,07/03/25 12:20:00 PM,3310.3,3411.4,24.67,3436.5,,
9358,07/03/25 12:30:00 PM,3301.6,3405,24.65,3431.5,,
9359,07/03/25 12:40:00 PM,3297.3,3403.1,24.65,3429.6,,
9360,07/03/25 12:50:00 PM,3290.5,3398.6,24.65,3425.1,,
9361,07/03/25 1:00:00 PM,3283.2,3394.8,24.69,3418.3,,
9362,07/03/25 1:10:00 PM,3257.3,3372.4,24.71,3394.3,,
9363,07/03/25 1:20:00 PM,3261,3380.1,24.67,3405,,
9364,07/03/25 1:30:00 PM,3273.3,3395.4,24.75,3414.6,,
9365,07/03/25 1:40:00 PM,3251.2,3376.9,24.75,3396,,
9366,07/03/25 1:50:00 PM,3243.2,3371.8,24.75,3390.9,,
9367,07/03/25 2:00:00 PM,3244.4,3371.8,24.7,3394.5,,
9368,07/03/25 2:10:00 PM,3248.7,3378.8,24.73,3399.3,,
9369,07/03/25 2:20:00 PM,3235.2,3366.1,24.73,3386.6,,
9370,07/03/25 2:30:00 PM,3226.6,3359.7,24.82,3373.7,,
9371,07/03/25 2:40:00 PM,3192.3,3335.4,24.8,3350.7,,
9372,07/03/25 2:50:00 PM,3172.2,3320.8,24.82,3334.6,,
9373,07/03/25 3:00:00 PM,3149.6,3307.4,24.85,3319.1,,
9374,07/03/25 3:10:00 PM,3149.6,3308.7,24.79,3324.6,,
9375,07/03/25 3:20:00 PM,3140.4,3302.9,24.8,3318.1,,
9376,07/03/25 3:30:00 PM,3122.1,3290.2,24.8,3305.3,,
9377,07/03/25 3:40:00 PM,3117.9,3288.3,24.76,3306.2,,
9378,07/03/25 3:50:00 PM,3119.1,3288.9,24.75,3307.5,,
9379,07/03/25 4:00:00 PM,3122.1,3290.8,24.76,3308.7,,
9380,07/03/25 4:10:00 PM,3142.2,3306.1,24.7,3328.3,,
9381,07/03/25 4:20:00 PM,3152,3311.2,24.73,3331.3,,
9382,07/03/25 4:30:00 PM,3167.3,3322,24.69,3345,,
9383,07/03/25 4:40:00 PM,3177.7,3328.4,24.65,3354.3,,
9384,07/03/25 4:50:00 PM,3182.5,3331.6,24.69,3354.7,,
9385,07/03/25 5:00:00 PM,3193.6,3341.8,24.7,3364.2,,
9386,07/03/25 5:10:00 PM,3206.4,3350.1,24.62,3378.3,,
9387,07/03/25 5:20:00 PM,3216.8,3356.5,24.62,3384.8,,
9388,07/03/25 5:30:00 PM,3225.4,3361.6,24.57,3393.5,,
9389,07/03/25 5:40:00 PM,3230.9,3364.1,24.56,3396.8,,
9390,07/03/25 5:50:00 PM,3235.8,3366.7,24.55,3400.1,,
9391,07/03/25 6:00:00 PM,3238.9,3366.7,24.51,3403,,
9392,07/03/25 6:10:00 PM,3243.8,3369.9,24.49,3407.7,,
9393,07/03/25 6:20:00 PM,3248.7,3373.1,24.49,3410.9,,
9394,07/03/25 6:30:00 PM,3253.6,3376.3,24.48,3414.9,,
9395,07/03/25 6:40:00 PM,3256.1,3377.6,24.48,3416.2,,
9396,07/03/25 6:50:00 PM,3258.6,3377.6,24.44,3419.1,,
9397,07/03/25 7:00:00 PM,3261,3376.9,24.44,3418.4,,
9398,07/03/25 7:10:00 PM,3257.3,3371.8,24.39,3416.8,,
9399,07/03/25 7:20:00 PM,3250,3362.9,24.36,3410,,
9400,07/03/25 7:30:00 PM,3242,3353.3,24.36,3400.3,,
9401,07/03/25 7:40:00 PM,3239.5,3350.1,24.35,3397.7,,
9402,07/03/25 7:50:00 PM,3238.3,3346.9,24.34,3395.2,,
9403,07/03/25 8:00:00 PM,3238.3,3345,24.33,3394,,
9404,07/03/25 8:10:00 PM,3234.6,3340.5,24.3,3391.6,,
9405,07/03/25 8:20:00 PM,3228.5,3332.9,24.26,3386.8,,
9406,07/03/25 8:30:00 PM,3219.9,3322.7,24.24,3377.9,,
9407,07/03/25 8:40:00 PM,3215.6,3315.7,24.22,3372.2,,
9408,07/03/25 8:50:00 PM,3214.4,3313.8,24.24,3368.8,,
9409,07/03/25 9:00:00 PM,3223,3323.3,24.27,3376.3,,
9410,07/03/25 9:10:00 PM,3234.6,3334.8,24.27,3388,,
9411,07/03/25 9:20:00 PM,3240.1,3340.5,24.26,3394.5,,
9412,07/03/25 9:30:00 PM,3238.9,3338,24.22,3394.9,,
9413,07/03/25 9:40:00 PM,3234.6,3332.2,24.21,3389.7,,
9414,07/03/25 9:50:00 PM,3189.9,3286.4,24.2,3343.8,,
9415,07/03/25 10:00:00 PM,3224.2,3320.1,24.18,3379.5,,
9416,07/03/25 10:10:00 PM,3222.3,3316.9,24.2,3374.8,,
9417,07/03/25 10:20:00 PM,3213.1,3306.7,24.17,3366.6,,
9418,07/03/25 10:30:00 PM,3209.5,3302.3,24.17,3362.1,,
9419,07/03/25 10:40:00 PM,3205.8,3297.8,24.15,3359,,
9420,07/03/25 10:50:00 PM,3202.7,3294.6,24.15,3355.7,,
9421,07/03/25 11:00:00 PM,3200.3,3291.5,24.15,3352.6,,
9422,07/03/25 11:10:00 PM,3195.4,3286.4,24.13,3348.8,,
9423,07/03/25 11:20:00 PM,3189.9,3280.6,24.13,3342.9,,
9424,07/03/25 11:30:00 PM,3191.7,3280.6,24.13,3342.9,,
9425,07/03/25 11:40:00 PM,3190.5,3279.4,24.12,3342.4,,
9426,07/03/25 11:50:00 PM,3187.4,3276.2,24.12,3339.1,,
9427,07/04/25 12:00:00 AM,3183.8,3273,24.11,3336.6,,
9428,07/04/25 12:10:00 AM,3180.1,3268.5,24.09,3333.4,,
9429,07/04/25 12:20:00 AM,3178.3,3266.6,24.11,3330,,
9430,07/04/25 12:30:00 AM,3176.4,3262.8,24.09,3327.6,,
9431,07/04/25 12:40:00 AM,3173.4,3260.3,24.09,3325,,
9432,07/04/25 12:50:00 AM,3169.7,3255.8,24.07,3321.9,,
9433,07/04/25 1:00:00 AM,3167.3,3253.3,24.08,3318.6,,
9434,07/04/25 1:10:00 AM,3163,3249.4,24.07,3315.3,,
9435,07/04/25 1:20:00 AM,3158.1,3243.1,24.06,3309.6,,
9436,07/04/25 1:30:00 AM,3154.5,3238,24.06,3304.4,,
9437,07/04/25 1:40:00 AM,3151.4,3234.8,24.06,3301.1,,
9438,07/04/25 1:50:00 AM,3145.9,3228.4,24.04,3296,,
9439,07/04/25 2:00:00 AM,3139.8,3222.7,24.04,3290.2,,
9440,07/04/25 2:10:00 AM,3132.5,3215.1,24.03,3283.1,,
9441,07/04/25 2:20:00 AM,3130.7,3211.9,24.03,3279.9,,
9442,07/04/25 2:30:00 AM,3127,3207.5,24.02,3276.1,,
9443,07/04/25 2:40:00 AM,3124,3205.6,24.02,3274.1,,
9444,07/04/25 2:50:00 AM,3121.5,3203,24.02,3271.5,,
9445,07/04/25 3:00:00 AM,3120.3,3201.1,24.02,3269.5,,
9446,07/04/25 3:10:00 AM,3116.7,3196.7,24.02,3265.1,,
9447,07/04/25 3:20:00 AM,3112.4,3192.2,24.02,3260.5,,
9448,07/04/25 3:30:00 AM,3108.1,3187.1,24.02,3255.2,,
9449,07/04/25 3:40:00 AM,3100.2,3177.6,24.02,3245.5,,
9450,07/04/25 3:50:00 AM,3100.8,3178.9,24,3248.3,,
9451,07/04/25 4:00:00 AM,3096.6,3175.1,24,3244.4,,
9452,07/04/25 4:10:00 AM,3094.2,3171.9,24,3241.1,,
9453,07/04/25 4:20:00 AM,3090.5,3168.1,24,3237.2,,
9454,07/04/25 4:30:00 AM,3082,3159.8,23.98,3230.1,,
9455,07/04/25 4:40:00 AM,3072.9,3149,23.98,3219.1,,
9456,07/04/25 4:50:00 AM,3066.2,3140.8,23.98,3210.7,,
9457,07/04/25 5:00:00 AM,3063.8,3138.3,23.98,3208.1,,
9458,07/04/25 5:10:00 AM,3054.7,3128.7,23.98,3198.3,,
9459,07/04/25 5:20:00 AM,3049.8,3124.3,23.98,3193.8,,
9460,07/04/25 5:30:00 AM,3046.8,3121.1,23.98,3190.6,,
9461,07/04/25 5:40:00 AM,3043.2,3116.1,23.98,3185.5,,
9462,07/04/25 5:50:00 AM,3038.3,3110.4,23.98,3179.6,,
9463,07/04/25 6:00:00 AM,3037.1,3109.7,23.98,3178.9,,
9464,07/04/25 6:10:00 AM,3032.3,3104.6,23.98,3173.7,,
9465,07/04/25 6:20:00 AM,3029.2,3102.1,23.96,3172.5,,
9466,07/04/25 6:30:00 AM,3022.6,3093.9,23.96,3164.1,,
9467,07/04/25 6:40:00 AM,3016.5,3086.9,23.98,3155.6,,
9468,07/04/25 6:50:00 AM,3015.9,3085.6,23.98,3154.3,,
9469,07/04/25 7:00:00 AM,3013.5,3083.1,23.99,3151,,
9470,07/04/25 7:10:00 AM,3010.5,3077.4,23.99,3145.2,,
9471,07/04/25 7:20:00 AM,3010.5,3079.3,24.02,3145.1,,
9472,07/04/25 7:30:00 AM,3011.1,3077.4,24.02,3143.2,,
9473,07/04/25 7:40:00 AM,3009.3,3076.1,24.04,3140.5,,
9474,07/04/25 7:50:00 AM,3009.9,3074.9,24.06,3138,,
9475,07/04/25 8:00:00 AM,3006.3,3071.1,24.07,3133.4,,
9476,07/04/25 8:10:00 AM,3006.9,3069.2,24.09,3130.1,,
9477,07/04/25 8:20:00 AM,3003.2,3066,24.09,3126.9,,
9478,07/04/25 8:30:00 AM,3000.8,3064.1,24.12,3122.9,,
9479,07/04/25 8:40:00 AM,2994.2,3055.9,24.16,3111.9,,
9480,07/04/25 8:50:00 AM,2988.1,3049.6,24.17,3104.8,,
9481,07/04/25 9:00:00 AM,2973.7,3035.6,24.2,3088.6,,
9482,07/04/25 9:10:00 AM,2963.4,3024.9,24.22,3076.4,,
9483,07/04/25 9:20:00 AM,2955,3016.7,24.26,3065.5,,
9484,07/04/25 9:30:00 AM,2929.1,2992,24.3,3037.8,,
9485,07/04/25 9:40:00 AM,2907.5,2972.5,24.34,3015.4,,
9486,07/04/25 9:50:00 AM,2896.1,2964.3,24.39,3003.9,,
9487,07/04/25 10:00:00 AM,2888.3,2959.2,24.39,2998.7,,
9488,07/04/25 10:10:00 AM,2882.3,2957.3,24.38,2997.4,,
9489,07/04/25 10:20:00 AM,2872.7,2950.4,24.38,2990.4,,
9490,07/04/25 10:30:00 AM,2870.3,2944.7,24.39,2984,,
9491,07/04/25 10:40:00 AM,2859.5,2936.5,24.34,2978.9,,
9492,07/04/25 10:50:00 AM,2860.1,2938.4,24.36,2979.6,,
9493,07/04/25 11:00:00 AM,2854.1,2935.3,24.4,2973.9,,
9494,07/04/25 11:10:00 AM,2858.9,2944.7,24.4,2983.4,,
9495,07/04/25 11:20:00 AM,2874.5,2965.5,24.43,3002.6,,
9496,07/04/25 11:30:00 AM,2888.3,2984.5,24.43,3021.8,,
9497,07/04/25 11:40:00 AM,2926.7,3027.4,24.43,3065.2,,
9498,07/04/25 11:50:00 AM,2945.3,3047.7,24.43,3085.8,,
9499,07/04/25 12:00:00 PM,2967,3074.2,24.44,3112,,
9500,07/04/25 12:10:00 PM,2993.6,3104,24.44,3142.1,,
9501,07/04/25 12:20:00 PM,3016.5,3130.6,24.45,3168.4,,
9502,07/04/25 12:30:00 PM,3043.2,3162.4,24.45,3200.6,,
9503,07/04/25 12:40:00 PM,3086.9,3206.8,24.4,3248.9,,
9504,07/04/25 12:50:00 PM,3102.1,3223.4,24.42,3264.4,,
9505,07/04/25 1:00:00 PM,3128.2,3252,24.38,3296.1,,
9506,07/04/25 1:10:00 PM,3147.1,3275.5,24.39,3319.3,,
9507,07/04/25 1:20:00 PM,3163.6,3297.8,24.48,3335.5,,
9508,07/04/25 1:30:00 PM,3188.7,3331.6,24.49,3368.9,,
9509,07/04/25 1:40:00 PM,3210.1,3359,24.52,3394.5,,
9510,07/04/25 1:50:00 PM,3265.3,3421.6,24.49,3459.9,,
9511,07/04/25 2:00:00 PM,3294.2,3451.1,24.51,3488.3,,
9512,07/04/25 2:10:00 PM,3297.3,3456.2,24.49,3494.9,,
9513,07/04/25 2:20:00 PM,3319.5,3482.4,24.44,3525.2,,
9514,07/04/25 2:30:00 PM,3336.8,3501,24.55,3535.7,,
9515,07/04/25 2:40:00 PM,3351,3520.8,24.53,3557.2,,
9516,07/04/25 2:50:00 PM,3364.6,3533,24.45,3575.6,,
9517,07/04/25 3:00:00 PM,3377.6,3546.5,24.47,3587.8,,
9518,07/04/25 3:10:00 PM,3385.7,3558,24.48,3598.6,,
9519,07/04/25 3:20:00 PM,3373.3,3547.8,24.47,3589.1,,
9520,07/04/25 3:30:00 PM,3377.6,3556.7,24.51,3595,,
9521,07/04/25 3:40:00 PM,3385,3565.1,24.48,3605.8,,
9522,07/04/25 3:50:00 PM,3406.1,3585.6,24.43,3630.4,,
9523,07/04/25 4:00:00 PM,3414.2,3591.4,24.42,3637.1,,
9524,07/04/25 4:10:00 PM,3419.2,3594.6,24.4,3641.8,,
9525,07/04/25 4:20:00 PM,3432.2,3604.9,24.39,3653.1,,
9526,07/04/25 4:30:00 PM,3443.4,3611.9,24.35,3663.3,,
9527,07/04/25 4:40:00 PM,3460.2,3623.5,24.35,3675,,
9528,07/04/25 4:50:00 PM,3467.7,3629.3,24.36,3680.1,,
9529,07/04/25 5:00:00 PM,3474.5,3631.9,24.35,3683.5,,
9530,07/04/25 5:10:00 PM,3470.8,3626.1,24.34,3678.4,,
9531,07/04/25 5:20:00 PM,3470.2,3622.9,24.34,3675.2,,
9532,07/04/25 5:30:00 PM,3471.4,3621.6,24.3,3677,,
9533,07/04/25 5:40:00 PM,3472,3617.7,24.29,3673.8,,
9534,07/04/25 5:50:00 PM,3473.9,3617.7,24.29,3673.8,,
9535,07/04/25 6:00:00 PM,3467,3608.1,24.29,3664.1,,
9536,07/04/25 6:10:00 PM,3459,3596.5,24.26,3654.6,,
9537,07/04/25 6:20:00 PM,3449.6,3583.7,24.22,3644.7,,
9538,07/04/25 6:30:00 PM,3447.7,3581.1,24.22,3642.1,,
9539,07/04/25 6:40:00 PM,3440.9,3571.5,24.2,3633.9,,
9540,07/04/25 6:50:00 PM,3441.5,3568.9,24.2,3631.2,,
9541,07/04/25 7:00:00 PM,3457.1,3583.7,24.24,3643.2,,
9542,07/04/25 7:10:00 PM,3467,3592,24.21,3654,,
9543,07/04/25 7:20:00 PM,3467,3591.4,24.18,3655.7,,
9544,07/04/25 7:30:00 PM,3455.8,3577.9,24.16,3643.5,,
9545,07/04/25 7:40:00 PM,3452.1,3572.8,24.17,3637.5,,
9546,07/04/25 7:50:00 PM,3445.3,3563.8,24.16,3629.1,,
9547,07/04/25 8:00:00 PM,3434.1,3550.3,24.16,3615.4,,
9548,07/04/25 8:10:00 PM,3426,3542,24.15,3607.7,,
9549,07/04/25 8:20:00 PM,3422.3,3536.9,24.13,3604,,
9550,07/04/25 8:30:00 PM,3419.8,3531.7,24.13,3598.7,,
9551,07/04/25 8:40:00 PM,3415.4,3527.3,24.15,3592.7,,
9552,07/04/25 8:50:00 PM,3409.2,3518.9,24.13,3585.7,,
9553,07/04/25 9:00:00 PM,3402.4,3511.2,24.13,3577.9,,
9554,07/04/25 9:10:00 PM,3391.2,3499.1,24.12,3566.3,,
9555,07/04/25 9:20:00 PM,3382.6,3489.5,24.12,3556.5,,
9556,07/04/25 9:30:00 PM,3373.3,3477.9,24.13,3543.9,,
9557,07/04/25 9:40:00 PM,3359,3463.2,24.12,3529.7,,
9558,07/04/25 9:50:00 PM,3354.1,3457.5,24.12,3523.9,,
9559,07/04/25 10:00:00 PM,3347.3,3449.8,24.12,3516,,
9560,07/04/25 10:10:00 PM,3338.6,3438.9,24.09,3507.2,,
9561,07/04/25 10:20:00 PM,3327.5,3426.8,24.09,3494.8,,
9562,07/04/25 10:30:00 PM,3319.5,3417.8,24.09,3485.7,,
9563,07/04/25 10:40:00 PM,3310.9,3409.5,24.09,3477.2,,
9564,07/04/25 10:50:00 PM,3304.7,3401.8,24.09,3469.3,,
9565,07/04/25 11:00:00 PM,3294.8,3390.3,24.08,3458.4,,
9566,07/04/25 11:10:00 PM,3286.8,3382.7,24.09,3449.9,,
9567,07/04/25 11:20:00 PM,3282.5,3378.2,24.09,3445.3,,
9568,07/04/25 11:30:00 PM,3273.9,3369.3,24.08,3436.9,,
9569,07/04/25 11:40:00 PM,3264.7,3358.4,24.07,3426.5,,
9570,07/04/25 11:50:00 PM,3251.2,3343.7,24.07,3411.5,,
9571,07/05/25 12:00:00 AM,3243.2,3334.8,24.07,3402.5,,
9572,07/05/25 12:10:00 AM,3237.7,3328.4,24.07,3395.9,,
9573,07/05/25 12:20:00 AM,3232.2,3322.7,24.07,3390.1,,
9574,07/05/25 12:30:00 AM,3228.5,3317.6,24.07,3384.9,,
9575,07/05/25 12:40:00 AM,3223,3311.8,24.07,3379,,
9576,07/05/25 12:50:00 AM,3215,3304.2,24.07,3371.2,,
9577,07/05/25 1:00:00 AM,3207.6,3295.9,24.07,3362.8,,
9578,07/05/25 1:10:00 AM,3202.7,3290.2,24.06,3357.7,,
9579,07/05/25 1:20:00 AM,3196,3283.2,24.06,3350.5,,
9580,07/05/25 1:30:00 AM,3189.3,3275.5,24.06,3342.7,,
9581,07/05/25 1:40:00 AM,3182.5,3267.9,24.04,3336.3,,
9582,07/05/25 1:50:00 AM,3168.5,3255.2,24.04,3323.4,,
9583,07/05/25 2:00:00 AM,3165.4,3249.4,24.04,3317.5,,
9584,07/05/25 2:10:00 AM,3158.7,3242.4,24.03,3311,,
9585,07/05/25 2:20:00 AM,3156.3,3238.6,24.03,3307.1,,
9586,07/05/25 2:30:00 AM,3150.8,3233.5,24.02,3302.6,,
9587,07/05/25 2:40:00 AM,3144.1,3225.3,24.03,3293.6,,
9588,07/05/25 2:50:00 AM,3136.2,3217.6,24,3287.8,,
